,user
537,1256296727
4590,1257229409
8376,1257283976
3936,1257476971
3614,1257885673
6991,1257985794
9668,1258105396
2699,1259036458
4337,1259249279
11158,1259672346
3006,1260105035
11653,1260361419
10957,1260628128
508,1261299839
3500,1261862675
11065,1262655550
1564,1262766248
5617,1264280917
6261,1264469315
1500,1264629781
11709,1265170068
1548,1265294427
9911,1265786708
5558,1266304917
11203,1267824627
11611,1268054057
7668,1268094850
8995,1268212938
10938,1269048493
11036,1269313185
5226,1269419979
3229,1269797011
11167,1269816755
168,1270717852
2726,1270821766
7068,1270842436
11311,1271011786
742,1271500501
2667,1271526099
942,1271891709
3298,1272006512
8416,1272088889
722,1272522999
6948,1272866951
9169,1272991847
6361,1273099109
6746,1273212072
6131,1273297851
1763,1274013505
7488,1274307056
339,1274438024
20,1276384644
8537,1276731855
807,1277069451
8808,1277130070
6412,1277165221
10574,1277271649
610,1277492388
9941,1277630121
1484,1277913569
2339,1278291097
5861,1278855200
6949,1280199858
8176,1280884911
4101,1281010465
10600,1281562314
3366,1281622994
8426,1282007580
10808,1282658824
6629,1282889175
8295,1283243922
10124,1283634692
5792,1283724366
2187,1284268748
6109,1284273682
203,1284844357
6052,1284986166
6178,1285144575
7183,1285763731
7129,1285939761
1943,1288193967
5109,1288245448
2465,1288637741
980,1288748605
3851,1289178695
3217,1289576953
1817,1290145946
3520,1290586057
3985,1291324628
5539,1291359335
2290,1292258210
9505,1292553593
534,1293582406
2384,1294463471
9429,1294737626
9415,1294989316
11138,1295387822
10890,1295540926
3460,1295618613
382,1296869801
7809,1296881679
6831,1296960610
6320,1296973477
2244,1297546327
7094,1297616374
310,1297971660
2483,1298592644
3728,1298832461
7806,1299186536
6421,1299994935
6186,1300775509
638,1301119826
5606,1301413351
5787,1301511610
9364,1301654658
7794,1301738176
6472,1302531767
9248,1302544809
5003,1304316341
9105,1305235628
2144,1305324295
7320,1305441317
2946,1305756450
1094,1306360828
1320,1307181912
7501,1307436184
5584,1307568752
9465,1308147330
4054,1308293819
3415,1309024007
8876,1309120843
7696,1309622606
911,1309649696
7095,1309833902
6375,1310691699
8980,1310702689
9516,1311008071
3932,1311204645
8341,1311437845
2951,1311592790
864,1311864495
2120,1311874683
7509,1311973158
11392,1312330619
11470,1312967553
9171,1313421213
3288,1313941131
3770,1314362756
5443,1314453589
8017,1314567162
10211,1315832735
10436,1316082972
1158,1316435392
6797,1316585626
11435,1316953236
10444,1317703485
1740,1318580274
4034,1319078896
1087,1319099029
6225,1319148231
3420,1319676410
8858,1319758699
2204,1319923495
10237,1320462892
3069,1320602907
7579,1320893712
9117,1321001498
2498,1321606194
5746,1322357520
5,1322487370
9090,1322769772
10036,1322782347
4094,1323048355
7652,1323050527
7292,1323561748
10378,1324128228
11412,1324154991
5997,1324164624
7792,1324713124
10647,1324808571
4286,1325248632
8653,1325253143
9345,1325258259
9454,1325488787
2944,1325582727
10618,1326210395
2918,1326347933
3021,1326400215
10367,1327005551
5794,1327558896
37,1328019298
8311,1328783074
1179,1328802218
4973,1329112720
6363,1329165224
8418,1329861181
8712,1330091154
10233,1330646571
746,1330685050
11388,1330800852
5299,1330952346
10804,1331636951
2050,1331871339
11403,1332002984
4242,1332812073
10741,1333179136
10595,1333730185
10654,1334087635
11555,1334120765
10443,1335085133
10170,1335841179
992,1335896430
7660,1335897293
4670,1336913427
5555,1337009064
3402,1337042583
3209,1337273283
8568,1337285225
11574,1337653645
4673,1337819038
7956,1338025991
464,1338131895
6861,1338470499
11122,1338656894
9121,1338665797
5071,1338910242
8597,1339135209
8743,1339385493
2771,1339488902
10453,1339915171
5717,1340299295
4028,1340345830
4943,1340549220
2581,1340652647
10679,1340691142
10370,1341328751
2357,1341658264
6076,1341727524
6581,1342289783
4614,1343023281
7473,1343164203
10833,1343463083
6237,1343670195
2841,1344187810
3569,1344300003
10466,1344322674
3445,1344377265
2758,1344751614
11448,1344952590
3474,1345501378
11565,1345987820
4683,1347154334
4176,1347212726
8674,1347235352
4328,1347745340
4749,1347936539
4481,1348288199
4968,1348543250
2549,1348614130
1059,1348765726
9659,1349112618
6575,1350054437
1306,1350705032
11094,1350803123
5316,1350830191
8774,1351020050
10431,1351616654
8871,1351634409
63,1352359208
1684,1353568510
5509,1354591993
5644,1354607943
5008,1354911139
2909,1355437986
808,1355748511
2914,1355974634
5999,1355982046
3410,1356289184
4162,1356393715
2127,1357098555
1413,1357157724
9639,1357278651
2735,1357513560
2553,1357801534
4490,1359034549
1730,1359415063
5641,1359542392
9023,1359766203
7161,1360466933
7480,1360492264
11665,1360609330
4046,1360760439
10008,1360886492
5458,1362236591
7271,1362262340
8009,1362443966
8584,1362541790
10220,1362825045
7253,1363237504
8096,1363256845
5600,1363435882
105,1363841170
9394,1365097121
2609,1365327558
9074,1365749597
488,1365824850
9400,1365890357
189,1366089321
7008,1367086350
9308,1367428148
2440,1367641048
5073,1367929507
9870,1368539481
3774,1368932897
2279,1369332572
4890,1369425622
4109,1370062054
3246,1370215681
2410,1370628615
6286,1371436708
6811,1371460077
3591,1372570489
5734,1373158325
10225,1373563614
2709,1373643498
3398,1373826564
8755,1374623161
9148,1374847819
9510,1375247228
4011,1375630062
7096,1376929402
3886,1377266223
1369,1377287369
1312,1378277210
9304,1378747922
544,1378858564
1999,1380419934
6205,1380637770
3011,1380657259
2348,1380685001
10468,1381047634
6963,1381100204
9450,1381449137
5528,1381694574
3464,1381794138
4880,1383217229
2724,1383567855
5957,1384735398
920,1385319590
6732,1385740084
10151,1386240407
1271,1386291702
6570,1386568269
8573,1386578790
7335,1386647567
6835,1386839957
6059,1386849574
11494,1386991993
3636,1387209018
7755,1387790100
9292,1387960862
5419,1388937367
10997,1389333080
9758,1389638096
1460,1389877286
2692,1389914285
5350,1389985998
5663,1390191770
1631,1390911262
5917,1391160116
1474,1391557393
1651,1391681624
8912,1391904127
9133,1392110175
2020,1392268980
3701,1393115815
9302,1395177538
9815,1396226325
8976,1396370330
5693,1396430958
5128,1398010038
6795,1398307150
11017,1398764450
8466,1398970762
1652,1399176695
153,1399229535
3757,1399301791
3495,1399708509
1536,1400071245
3054,1400165013
10824,1400741790
2689,1400795395
3734,1401512875
7002,1402031437
5203,1402177212
5424,1402301951
11120,1402988366
6416,1403060753
4564,1403376834
1220,1403609633
2305,1403622089
1751,1403986797
2811,1405551533
5585,1405686993
1043,1407047571
10670,1408146068
2716,1408748975
7344,1409361847
584,1409655413
9518,1409873572
11474,1409918634
5440,1410385031
5405,1410549750
10275,1410744292
4434,1411187568
5410,1411224675
7859,1412740867
7178,1412867878
10585,1413269188
126,1413282568
7361,1414457798
4124,1415155969
648,1415774513
125,1416681127
67,1417047092
4574,1417385481
3422,1418367525
9581,1418543832
291,1418904721
9083,1419110467
5216,1420014478
8413,1420206323
1856,1420330160
9976,1421467206
8349,1422259607
11358,1423181366
10440,1423246961
8578,1423463788
4605,1423659168
11012,1424227864
1864,1424646511
3879,1424713287
11022,1425533236
4588,1426054616
2382,1426213156
4087,1427186550
2337,1427686334
5152,1428302743
7539,1429010227
4754,1430389491
8404,1430662152
5809,1430969760
11390,1431229161
10524,1431375050
3455,1431571700
1252,1431833487
4448,1433030785
5379,1433047289
3698,1433345744
11720,1433772597
8132,1433915196
11547,1434224898
237,1434564860
1192,1434716960
9387,1435759286
8549,1436356470
8787,1437264187
8667,1437293493
8049,1437775058
7547,1438763005
2307,1439206548
11018,1440368377
4917,1440461572
10039,1440650773
252,1441643417
6003,1441826015
963,1442114821
7571,1442389280
9944,1442899548
851,1442971513
11357,1443837430
119,1443968023
5175,1445715272
4031,1446514668
11196,1446895972
7557,1447970309
4083,1448024821
1286,1448193647
2092,1449298683
11093,1450345706
11242,1450955515
1132,1451277626
9295,1451300395
1623,1451995493
7366,1452169319
10446,1453247647
5994,1453662017
122,1453685019
1750,1453706913
2296,1454840309
3749,1455125281
6523,1455321681
8710,1455824757
2482,1456165690
2238,1456795696
7799,1456875178
5836,1457408124
4106,1457431377
1029,1458152891
3507,1458314221
6122,1460312546
2375,1460644957
5925,1460875332
8505,1461252891
7258,1461365096
2838,1461937336
1719,1462193553
4845,1462262926
9478,1462332976
1823,1463154560
6481,1463244293
6000,1463528271
9204,1463624957
2882,1463699630
7802,1463848863
9686,1464630215
11338,1464676896
6420,1465444411
9506,1466155083
4587,1466724053
212,1466850829
2386,1467409112
1555,1467993858
8033,1468378899
4814,1468550570
11404,1470306384
1114,1471123970
4828,1471313345
6859,1472068732
713,1473142126
10640,1473533359
3387,1475048229
1495,1475076720
239,1475810585
7086,1476003043
1779,1476675828
5361,1477027413
2330,1477066535
730,1477450052
8953,1478231373
6571,1481038308
5204,1481168606
9609,1481888673
5581,1482543928
7853,1482851440
2849,1483002053
11052,1484475309
7930,1484774494
8094,1484995769
2079,1486315347
575,1486443472
10513,1487416595
10626,1487971938
7597,1488388273
10326,1488402319
7425,1488751097
303,1488780041
6716,1488890122
270,1489946222
1934,1490014759
9101,1490557106
2793,1490639271
8780,1490671991
10752,1492623514
2228,1493585499
4921,1493637542
2226,1494447380
10259,1494652352
3696,1495499878
1455,1495505096
2464,1495600268
11081,1496438567
9865,1496863749
598,1497368523
5945,1498152989
10538,1498579349
1207,1499785173
5858,1503801593
4760,1504256494
10545,1506275633
2732,1506810368
1922,1509571472
3909,1510042194
11587,1510216553
4730,1510770661
11272,1513738070
4385,1513819936
144,1513945674
6623,1514747610
6723,1515188316
4352,1516123113
5449,1516437639
394,1518987960
11608,1519220721
405,1519224951
3302,1519440493
2842,1519717280
2565,1519828540
7890,1522767634
3180,1523940204
9938,1524909868
727,1526869998
11385,1527097714
1618,1527425004
3707,1529655600
3519,1529738369
8737,1530353905
5716,1532130648
4278,1532368847
800,1532549931
3685,1534951975
1089,1536133254
7582,1538939759
8965,1539904990
2184,1540576505
7325,1541231365
798,1541875875
10536,1542403151
533,1543836076
4115,1544730127
11377,1546531879
312,1547837580
2303,1548124555
3406,1550316511
7715,1551071250
2343,1551610455
10001,1553844376
4942,1556503980
7953,1556565095
8205,1556825837
2525,1557951550
5620,1561484786
8938,1563863608
11227,1564514773
6424,1564608337
8619,1568468501
3542,1568621531
5006,1568678500
7091,1568792630
802,1569287992
3873,1571496657
5726,1571940213
6667,1572256499
4268,1574136034
7371,1575036496
8391,1575428108
10825,1575991871
4826,1577355702
129,1577480042
11438,1580346043
7880,1580999277
5451,1586549403
10512,1586569676
10070,1589891697
1161,1591752405
2833,1592696225
9535,1594264828
10921,1594576529
10290,1594699937
11495,1595444272
10605,1596161446
9641,1597485097
9064,1597800476
10998,1598476059
6579,1600510122
5660,1602125381
1023,1602222660
220,1602437817
11455,1602920099
8724,1603156649
1584,1603474661
7159,1604043679
2857,1604150898
9153,1604917772
5298,1605232481
7353,1605630248
174,1606828786
3127,1608668291
11610,1608718317
10294,1608945474
7403,1609212202
3230,1609273571
2538,1609719442
3130,1609782506
11420,1610001067
10181,1610428259
6529,1610507382
3954,1610793573
1377,1613265600
1560,1614379084
5198,1614665267
11543,1616429902
10720,1617580156
5366,1619886997
9031,1620418950
680,1620746650
10091,1621273821
3937,1621354695
7996,1623029325
2145,1623326617
2682,1624856845
7569,1625470803
11676,1625548757
3743,1627062219
2690,1627623162
8928,1628131137
1011,1629431381
5710,1630437971
1103,1630576586
11632,1630785337
11324,1633069937
6351,1634245788
3347,1634809212
9687,1635106535
1244,1635467536
5382,1635839368
8014,1637862492
8189,1638232850
10323,1638281402
3275,1638894473
3240,1640885571
1668,1641110472
10771,1642293343
294,1643640330
8543,1645088121
4714,1645636887
11439,1646064945
9834,1646638519
283,1646996155
5313,1647684345
8957,1648095206
8681,1648437216
10905,1649455647
1625,1649462192
11452,1650413097
5892,1650954885
9317,1652724116
2611,1652828254
7773,1653937158
3440,1654499268
8907,1654782607
1524,1655098151
6223,1655585096
7463,1655648331
9142,1656092791
7215,1657050750
8558,1657786604
4523,1659232943
5634,1659258683
4379,1659631184
10793,1659748036
5452,1660046913
8570,1660845916
9452,1660979026
5733,1662930753
412,1663008574
8246,1663221544
9136,1665232789
7024,1666024811
8432,1666870062
9644,1666890186
3345,1667027237
9466,1668715661
8411,1669028801
6717,1669075620
7282,1670464530
1378,1671024089
495,1671208447
435,1672045228
4368,1672316561
8824,1672341786
2913,1672570250
2706,1673135691
5025,1673225318
953,1676688605
442,1677301070
6082,1677312729
4438,1678061330
3887,1678830125
4579,1680624951
11668,1681111384
4310,1681374902
2615,1682375470
9849,1682642068
8342,1682839923
766,1682881642
2196,1683297684
139,1683617130
5186,1684332979
6314,1685033084
10656,1685405430
10900,1685863619
4301,1685940207
4068,1686769760
6791,1688065334
9816,1688556157
5927,1688673507
11726,1688715451
9082,1688730018
6863,1689199371
1163,1689338343
8015,1689450421
6799,1690741919
2053,1690772309
8296,1691403609
8332,1691900051
3223,1692130890
2878,1694904315
2264,1694939532
9486,1695457857
8668,1698129755
149,1698886817
3673,1699249232
6688,1699346820
3106,1701199875
2971,1701381340
7573,1701449908
9223,1701696674
3939,1701703919
11588,1702432430
10089,1702871446
3155,1703051871
6910,1704388185
6179,1705222530
3993,1707039727
6435,1707688394
7640,1708117806
10619,1708627359
3175,1709786095
4867,1710352070
4133,1711768929
455,1715520826
4884,1716218798
10375,1716263396
11748,1716659023
11029,1718565757
8470,1720251950
5119,1720383925
8930,1720556936
424,1721800163
1674,1722081096
11677,1723555751
9824,1724609519
4528,1725281057
9882,1726036233
11182,1727152947
11179,1728964944
4386,1731444923
11493,1732088667
4675,1733085143
5654,1733282625
10412,1733462827
11181,1733782819
1930,1734305422
9597,1734411255
7388,1735446362
7293,1735446751
1602,1735673635
2598,1736594326
3036,1736629957
229,1736705529
4535,1736762695
5557,1737980146
7173,1738496653
2819,1739548347
4750,1739892563
2683,1740936620
8179,1741653095
8877,1742568847
8900,1742925154
9296,1743968998
7012,1744022467
9087,1745961491
9007,1746059031
4502,1746607841
5076,1746618180
260,1747046758
284,1747906707
6898,1748150811
4937,1748582576
3195,1749934901
10638,1750593579
7979,1751625853
595,1751758877
7855,1752488812
6301,1752666062
4016,1753904438
8227,1754595801
10979,1755012097
8479,1756356754
4510,1756687345
5352,1758156560
10576,1759552075
639,1760628141
8748,1762171186
5291,1762264526
4285,1762325420
5879,1762351957
10676,1762392256
6282,1762474901
11658,1763042394
5479,1763048853
2672,1763159249
6012,1765958429
10397,1765963984
5064,1766876976
5853,1767832321
2094,1769093507
49,1769761071
10814,1770209588
7039,1771460037
11040,1772326760
4829,1772505546
9256,1775690127
11443,1775727927
6211,1778316275
777,1779353481
5264,1779576026
8473,1779758123
11175,1781872305
6083,1782845516
8281,1783444662
3551,1784252015
10272,1784505074
2634,1784533998
6725,1784786912
2526,1784923293
8492,1785402887
8911,1785868355
2311,1786454439
10685,1786609343
11750,1786670656
4326,1787151958
4260,1787295653
1792,1788079451
10801,1790006090
3151,1790896083
2677,1797251033
890,1797927303
7978,1799184110
2186,1799602810
1066,1801273024
2421,1801643013
416,1801723825
3534,1804390401
1060,1805069628
428,1805117535
4645,1805920703
87,1806751047
9421,1806954460
30,1808064908
1972,1809054200
1167,1810326448
1274,1810581461
2566,1811932834
3672,1812804764
5609,1813301150
5948,1814206998
1353,1816083540
4805,1817269503
7502,1819437107
10206,1819933952
10373,1820665678
1522,1823395863
9406,1823714051
9721,1826844696
2037,1829557024
6972,1830539716
4149,1835259273
2101,1836045734
6066,1836252890
7952,1836703925
7598,1837103825
4801,1838011143
4895,1839000039
2210,1840402488
11581,1840890303
9264,1842227161
321,1843444763
11092,1844313370
8612,1845437443
8899,1845799843
10080,1846035379
10150,1847483919
3532,1847519431
3846,1848734291
4592,1850031335
1807,1850543749
3059,1850890094
7924,1851017018
10739,1851563738
1127,1851687489
8085,1852356318
3718,1853442190
3736,1853870153
7052,1854069357
926,1854507738
7894,1854709362
2606,1855503503
10148,1857034388
8120,1857315190
1145,1857632872
2295,1859783237
5560,1861053325
6637,1861068235
10238,1861382220
8599,1861418238
4892,1862848087
1390,1863614797
2138,1863681747
7232,1863997693
5503,1864585711
8103,1864861558
1010,1865201005
4553,1865224620
11504,1866525747
830,1867902315
380,1871118605
4336,1871671121
10042,1871976500
6912,1872206047
599,1872846295
7803,1872932057
3768,1873225953
8173,1874869202
511,1875104024
5484,1875134897
790,1879494664
7720,1880317748
7177,1881720736
7938,1882040798
6615,1882610013
142,1884030891
5446,1884157464
7523,1884373074
156,1884571296
9638,1884591247
1237,1885595752
4193,1885661210
8663,1885786639
1125,1887299071
1404,1887420778
10802,1888041327
269,1890724177
3686,1891221297
6480,1891808731
7782,1892446425
7703,1893039129
11048,1893120366
9096,1894858006
1594,1895027046
11464,1895352562
9088,1898266058
5928,1898320432
5807,1898553319
6869,1898768386
5074,1898963088
8954,1899269643
5187,1899533149
9066,1899671769
8919,1901255251
1722,1903117997
11045,1903127171
3717,1904752678
5422,1906327875
4306,1907958959
8175,1908009075
9900,1908371931
2141,1908953944
9861,1909485556
9155,1910781614
6024,1911773885
7812,1911783907
11315,1911946779
7725,1912890794
2884,1913989889
9311,1915331310
8693,1915459850
7902,1917351949
3763,1918724009
10845,1918876789
8463,1919044043
8506,1919230638
11023,1919435787
1248,1920760164
2961,1921576291
6482,1922397366
7218,1922832433
8716,1926398393
1547,1926684218
6372,1928677560
8493,1930060276
7295,1930624874
3781,1931745499
2269,1932854709
5480,1933366868
4143,1934026462
10308,1935899645
6967,1935974854
2647,1937122199
1412,1937917191
9120,1938616848
11458,1939026938
803,1939268642
6417,1939624252
5553,1939628022
10024,1940964350
10196,1941659308
7051,1942079424
6252,1943319957
5761,1943490087
11469,1944607649
7302,1945479774
10992,1947865953
10102,1948324735
1255,1948460070
4800,1951622734
2641,1951814907
6556,1952080850
3437,1952491166
5846,1952792497
1881,1954081824
5586,1954756681
10401,1955170248
8715,1955749875
7708,1956159573
6228,1957530940
3206,1957986068
1646,1958917674
6870,1959269490
6507,1962485991
6478,1964982541
9525,1966714442
6057,1967548953
2648,1968045219
11085,1968434115
4764,1969329584
1475,1969615010
3158,1969615857
4005,1970395049
5593,1970624765
8068,1971309649
7514,1971587484
3063,1972206979
10806,1972614664
11467,1972876299
7034,1973514036
2254,1973792651
7193,1976639154
3262,1976706519
7406,1976777984
989,1977186594
1883,1978267645
11553,1979081872
8575,1979617094
69,1981540637
9212,1982062215
11641,1985442420
5655,1988598906
4488,1990918109
1109,1990948541
4547,1991665402
9559,1991995833
5260,1992341477
8193,1995974715
2358,1996595666
6977,1997106874
8559,1998095605
1266,1998192082
7572,1998606214
11637,1999701346
4366,2004667515
10476,2007154205
863,2009603099
8222,2009943083
9556,2010216115
10382,2012882478
8231,2013845882
7358,2014497337
2765,2015356740
6974,2016237497
147,2019424175
8583,2020099022
8707,2020580346
6401,2021209617
9208,2021374878
7360,2022416930
7202,2023501286
4779,2024954926
861,2025178213
11749,2027864359
386,2028392960
9607,2029809733
6496,2030345401
5476,2033558985
6102,2034171338
5166,2034542492
8482,2034761215
8727,2037006870
1778,2037283825
11681,2037847361
2185,2038366833
2856,2038769939
7858,2038783110
4725,2038823508
4142,2038872359
9772,2039643883
6342,2039723181
7259,2041005934
7691,2041241092
8986,2041434162
3421,2045664989
679,2046122648
10965,2046452525
2505,2046831990
10242,2047322071
3952,2047447280
8812,2047932694
161,2048662122
1766,2048968842
716,2049994853
8385,2051316234
11030,2052701485
6971,2055189610
7337,2055443480
3875,2056331014
7756,2056912132
3772,2058626649
10395,2059402628
9378,2060732864
550,2061077973
7448,2061405528
2935,2066208230
1330,2070377969
6521,2071052203
5730,2071233768
10276,2071555280
9981,2071854908
6735,2072140895
409,2072247892
9432,2072301163
10688,2073087476
1483,2076091014
7989,2076261489
4483,2080986517
2636,2081906677
8087,2084074432
4972,2085356267
2825,2086784298
3260,2086793167
894,2086997491
5686,2087235131
3211,2087980423
956,2088733605
8728,2089518424
6942,2089712430
5854,2090215615
1099,2092037347
6866,2092783521
1314,2092843950
9055,2092892118
473,2095120646
4105,2098423698
632,2098495358
10522,2098533627
5518,2099995734
11285,2101050033
3451,2101791365
3242,2102121816
1462,2102601973
7653,2103227372
7424,2104914593
6147,2105825826
6453,2105895385
11572,2106688445
7150,2107173450
9688,2108808405
11702,2109340837
234,2109427322
11453,2109764659
4883,2111350581
1894,2112018595
5670,2112370139
10456,2113547096
1853,2114452182
10892,2114499248
4582,2114573884
2978,2114623459
981,2115379376
1978,2118236473
7721,2118357170
9612,2120405218
9236,2120545626
25,2126122540
2403,2126508973
6955,2126725024
6161,2126755539
4288,2126805128
8790,2128830261
856,2131630567
624,2131636598
4121,2131866512
10635,2133213354
6776,2134081408
9224,2135121152
4595,2135498166
4428,2136176204
7043,2137243877
5668,2138599305
6564,2139058315
7680,2139251551
4524,2141455311
3202,2146192532
10901,2146622677
10241,2146784469
9623,5001361231
4857,5002082734
10916,5002908076
8270,5003587574
8857,5003789948
6322,5004349484
8268,5005275397
10296,5005871515
10246,5006353864
5563,5006562343
10985,5007256574
2052,5007556727
8450,5008057535
3239,5008861247
7957,5010134746
5367,5010995818
9831,5012276202
7069,5012387216
7745,5013461743
6302,5015739997
8670,5016080036
1860,5017691204
3153,5018672181
11074,5018897891
9156,5020964875
9316,5020974176
6120,5023379762
5961,5027334792
2577,5027434913
6198,5027472459
11618,5028053399
5346,5030029404
5098,5030773047
10195,5034932953
7565,5035787113
3056,5036095686
4646,5036722913
4709,5037919078
5831,5041957451
7117,5042344467
2105,5042952994
6243,5043186429
1681,5043203320
7229,5046150856
1993,5046205587
1916,5050733520
2485,5051435162
4999,5052517189
11304,5054713511
9102,5056074947
2163,5056204783
781,5056323046
9983,5057472529
5790,5057557206
7299,5060592764
1755,5060969362
6996,5061732595
2572,5065186765
6530,5067161037
4812,5067604350
2248,5068583982
905,5068735613
10411,5069661326
6174,5070282757
5000,5071122440
8101,5071350560
10623,5072848796
1628,5074995601
3480,5075383376
6726,5075880845
2987,5077010610
6090,5077378479
5502,5077537166
2011,5079834035
3340,5081748086
11603,5082988635
6622,5084235505
5276,5084668227
5642,5084954530
3924,5085231455
5359,5088277712
5834,5088408389
4039,5090479390
1219,5093223799
4022,5097692710
11063,5099967086
5356,5100420905
1566,5101253736
11434,5102226559
2787,5102992575
3691,5103098174
4479,5104258868
5570,5105430766
5874,5109451588
8434,5112932588
614,5113530324
5986,5113738064
3719,5115070190
191,5115911745
7828,5117151329
1205,5117587966
10514,5118387367
3516,5118660931
9443,5123713841
10198,5123916791
5185,5126679351
10186,5126742953
10922,5127332096
9663,5127483920
11295,5128304978
4820,5128664628
7934,5128746681
901,5128847127
8314,5130071364
10501,5130540571
7554,5134655691
2876,5138777828
6514,5139321429
2983,5147800746
7065,5148239674
6762,5148911318
8276,5150001980
10451,5156258952
9362,5156810988
8006,5157968115
9788,5160656506
3152,5160898232
10390,5162947706
10377,5163082620
793,5165650148
11193,5165793301
5582,5165919043
403,5168202841
9076,5170450499
585,5170915030
2179,5172283886
5201,5175041286
8082,5176776781
8155,5176798735
8646,5178915041
3938,5179648857
223,5181392326
3518,5181800215
4181,5181925328
2693,5184078491
9871,5185642486
1337,5190825393
11016,5191945913
10836,5193519878
3317,5193692880
5848,5197259108
6586,5197301935
8914,5197335688
3779,5199000349
7373,5200760762
3367,5202131785
4152,5202208646
588,5203020749
1775,5203376020
4987,5206127059
543,5207712691
10954,5210725684
7676,5211903246
4607,5212420300
6874,5212808647
2454,5213976566
8369,5215173968
7419,5216192906
7055,5216733921
10309,5218076198
10639,5218377197
8383,5221493783
9500,5224849100
6634,5228071567
10447,5228256020
2658,5229808528
9172,5230538455
7496,5230781466
2109,5238244573
2965,5241977012
2018,5242268369
11043,5242345643
3324,5242643274
2395,5248890974
272,5250691612
8741,5252004987
4666,5257098679
483,5258047510
10902,5258101313
10077,5259552409
6432,5260492284
1080,5261814105
4840,5262916492
3478,5264787477
5817,5264794656
10100,5266449563
2496,5267496215
565,5270531314
4116,5271713345
8487,5272232690
9416,5275984333
8010,5277333557
554,5279325988
1721,5281208318
11349,5282083281
4902,5284117144
6789,5287156764
1396,5287753725
5441,5288447730
3389,5289220413
11152,5291794760
4290,5293331192
4098,5293521313
8759,5294818544
8481,5295427813
4055,5295759894
1757,5295826268
3296,5296714943
2346,5298028708
4446,5298249069
4252,5298976314
1399,5299748457
11369,5300406030
6728,5303183375
148,5305002386
3414,5307902246
4450,5312048111
7959,5312736160
5497,5313314603
11371,5315865968
4092,5316892992
775,5318154544
8766,5318526082
8451,5319380390
3483,5320078913
1015,5322439481
1466,5323107703
1900,5324095373
7046,5324595569
10710,5325980112
8119,5326178260
106,5329840324
1071,5329878583
2903,5331581663
9854,5332534494
9929,5335845285
3631,5338219696
3524,5338230214
6499,5338331028
6953,5338387828
902,5340572333
2198,5343822517
11481,5344214126
8658,5344454971
10779,5345746058
752,5346832763
11605,5348780392
6031,5349815998
2354,5354482144
6411,5355197175
9270,5366376122
9554,5368083857
39,5369611373
8981,5372268935
1084,5372290466
6915,5372441020
7395,5373497242
11405,5375171452
7451,5381425398
4204,5382474842
7363,5382606297
3308,5384198031
8998,5385481499
3241,5392014984
374,5393501038
11337,5394173391
4621,5395318383
8945,5399216693
3284,5403290590
8614,5404713774
3777,5410261569
10083,5410295137
7365,5411675482
5960,5413280618
9764,5417511198
3900,5418012586
7596,5419884830
820,5419897135
4418,5422514503
2370,5429298444
1479,5431171118
4565,5431369422
4929,5433436833
8446,5433968772
8927,5434013696
471,5435788873
10962,5438330056
1073,5438419660
8637,5439763801
11539,5440243602
7264,5441187193
6841,5443751674
11540,5444392267
1716,5444420948
9267,5444822157
8809,5447247222
4460,5448595784
5749,5452705609
4763,5453571346
10120,5453752775
5336,5454153396
7498,5454419693
2569,5454869244
8922,5458249055
6767,5458736413
1852,5459564996
2656,5463049184
4194,5463670777
10000,5471258306
11416,5472127707
2567,5474619126
2990,5477701498
10893,5480189701
8248,5486404022
1562,5488301676
9987,5488641974
10745,5489763746
11020,5491039562
2237,5491186611
3533,5491908277
2090,5494665663
3847,5495530005
5205,5496689343
8198,5497544348
1198,5497811598
4313,5498478631
3562,5504050238
8484,5506160841
10210,5508008767
4021,5508995117
6965,5512012667
6875,5515199665
6756,5515236006
5149,5528806142
8767,5529015241
6631,5537430237
5457,5542364295
3037,5542841225
4275,5543921470
1055,5544743008
3552,5545103578
2282,5545341466
4620,5546682461
9413,5547986307
9079,5551464610
3086,5552339184
1139,5554460542
3697,5555781344
6058,5558538959
11321,5559507226
8572,5560790139
8408,5565537435
8825,5565882767
85,5566268477
3611,5572006058
3725,5574319470
3527,5574967603
6693,5577179416
5097,5581456567
6935,5586859380
7886,5590552678
3335,5592654949
9363,5598113681
7035,5600428128
2999,5608622926
2089,5609061241
2890,5611855399
8344,5613549651
6597,5616026396
10616,5616639721
10583,5643201583
6317,5644013368
749,5646461753
9161,5647756622
10249,5658959403
9794,5664770241
2823,5666152593
11042,5668539587
2412,5676236191
2952,5688649909
6206,5689245917
3563,5691556175
4190,5693129862
1364,5713600653
9960,5724264726
10200,5728338131
426,5741159253
193,5747366494
8987,5756803640
5522,5761039444
1871,5775709626
10704,5780691701
11015,5799477151
